"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"188985661","177","0","-1","158.2581381076616366954","7","1","248.2581381076616366954","1","338.2581381076616366954","6","428.2581381076616366954","8","7","1029","158.2581381076616366954","338.2581381076616366954","248.2581381076616366954","428.2581381076616366954","248.2581381076616366954","428.2581381076616366954","338.2581381076616366954","518.258138107661579852"
"188985661","178","0","1","92.1666468265854632591","5","1","272.1666468265854632591","3","2.1666468265854632591","7","182.1666468265854632591","2","6","2389","2.1666468265854632591","182.1666468265854632591","92.1666468265854632591","272.1666468265854632591","92.1666468265854632591","272.1666468265854632591","182.1666468265854632591","362.1666468265854632591"
"188985661","179","0","-1","130.0431795767609060022","3","-1","310.0431795767609060022","5","220.0431795767609060022","1","400.0431795767609060022","2","3","1680","130.0431795767609060022","310.0431795767609060022","220.0431795767609060022","400.0431795767609060022","220.0431795767609060022","400.0431795767609060022","310.0431795767609060022","490.0431795767609060022"
"188985661","180","0","-1","55.6835067820929623394","4","-1","235.6835067820929623394","7","145.6835067820929623394","9","325.6835067820929907612","5","6","1916","55.6835067820929623394","235.6835067820929623394","145.6835067820929623394","325.6835067820929907612","145.6835067820929623394","325.6835067820929907612","235.6835067820929623394","415.6835067820929907612"
"188985661","181","0","-1","29.1652030332864455886","7","-1","209.1652030332864455886","6","119.1652030332864455886","3","299.1652030332864455886","3","2","2393","29.1652030332864455886","209.1652030332864455886","119.1652030332864455886","299.1652030332864455886","119.1652030332864455886","299.1652030332864455886","209.1652030332864455886","389.1652030332864455886"
"188985661","182","0","-1","92.3518491052910803774","7","1","182.3518491052910803774","6","272.3518491052910803774","9","362.3518491052910803774","1","2","2604","92.3518491052910803774","272.3518491052910803774","182.3518491052910803774","362.3518491052910803774","182.3518491052910803774","362.3518491052910803774","272.3518491052910803774","452.3518491052910803774"
"188985661","183","0","-1","171.8784669860914391393","2","1","261.8784669860914391393","5","351.8784669860914391393","4","441.8784669860914391393","5","6","1461","171.8784669860914391393","351.8784669860914391393","261.8784669860914391393","441.8784669860914391393","261.8784669860914391393","441.8784669860914391393","351.8784669860914391393","531.8784669860914391393"
"188985661","184","0","-1","82.4304631497781770122","2","-1","262.4304631497781770122","6","172.4304631497781770122","6","352.4304631497781770122","2","6","1163","82.4304631497781770122","262.4304631497781770122","172.4304631497781770122","352.4304631497781770122","172.4304631497781770122","352.4304631497781770122","262.4304631497781770122","442.4304631497781770122"
"188985661","185","0","-1","-132.3276704718190330823","1","1","-42.3276704718190330823","9","47.6723295281809669177","2","137.6723295281809669177","8","3","1637","-132.3276704718190330823","47.6723295281809669177","-42.3276704718190330823","137.6723295281809669177","-42.3276704718190330823","137.6723295281809669177","47.6723295281809669177","227.6723295281809669177"
"188985661","186","0","1","145.4510924488890566408","4","1","325.4510924488890850625","2","55.4510924488890566408","3","235.4510924488890566408","4","7","1646","55.4510924488890566408","235.4510924488890566408","145.4510924488890566408","325.4510924488890850625","145.4510924488890566408","325.4510924488890850625","235.4510924488890566408","415.4510924488890850625"
