"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_color","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","4","7","1455","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","4","6","7009","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","6","3","906","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","5","5","1113","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","5","2","1290","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","2","0","-1","-118.1326313731569399579","9","-1","61.8673686268430600421","5","-28.1326313731569399579","9","151.867368626843074253","9","3","4","836","-118.1326313731569399579","61.8673686268430600421","-28.1326313731569399579","151.867368626843074253","-28.1326313731569399579","151.867368626843074253","61.8673686268430600421","241.867368626843074253"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","0","1","1696","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","4","3","4497","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","3","7","2548","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","5","2","3601","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
